func	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(CRS)	float	1000	1000	0.0256974	0.00630414
mv_mul(CRS)	float	10000	10000	0.00094439	1.71539
mv_mul(CRS)	float	100000	100000	0.00332442	4.87303
mv_mul(CRS)	float	1000000	1000000	0.0223275	7.25563
mv_mul(CRS)	double	1000	1000	0.000708714	0.228583
mv_mul(CRS)	double	10000	10000	0.00113429	1.4282
mv_mul(CRS)	double	100000	100000	0.00383788	4.22108
mv_mul(CRS)	double	1000000	1000000	0.0303484	5.33801
