func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.382e-07	5.91366	11.8273
nrm2	float	10000	2.1691e-06	9.22041	18.4408
nrm2	float	100000	1.05574e-05	18.9441	37.8881
nrm2	float	1000000	2.68462e-05	74.4984	148.997
nrm2	float	10000000	0.00048928	40.8764	81.7527
nrm2	float	100000000	0.00854174	23.4144	46.8289
nrm2	double	1000	5.121e-07	3.90549	15.6219
nrm2	double	10000	8.299e-06	2.40993	9.63972
nrm2	double	100000	1.01274e-05	19.7484	78.9936
nrm2	double	1000000	3.30572e-05	60.5012	242.005
nrm2	double	10000000	0.0072189	2.7705	11.082
nrm2	double	100000000	0.0147431	13.5657	54.2628
