func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	float	1000	1000	0.00146448	0.110619	0.663716
matadd(CRS,CRS,CRS)	float	10000	10000	0.00634462	0.255334	1.53201
matadd(CRS,CRS,CRS)	float	100000	100000	0.044798	0.361624	2.16974
