func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.60048e-05	0.124963	0.749775
vv_div	float	10000	2.5207e-05	0.79343	4.76058
vv_div	float	100000	0.000120448	1.66047	9.96281
vv_div	float	1000000	0.000941894	2.12338	12.7403
vv_div	float	10000000	0.0251368	0.795646	4.77388
vv_div	float	100000000	0.207999	0.961541	5.76925
vv_div	double	1000	1.78041e-05	0.112334	1.348
vv_div	double	10000	3.55937e-05	0.561897	6.74277
vv_div	double	100000	0.000175479	1.13974	13.6769
vv_div	double	1000000	0.0017806	1.12321	13.4786
vv_div	double	10000000	0.0545131	0.366884	4.40261
vv_div	double	100000000	0.433069	0.46182	5.54184
