func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	float	1000	1000	0.00113728	0.0712226	0.569781
mscal(CRS)	float	10000	10000	0.00302486	0.267781	2.14224
mscal(CRS)	float	100000	100000	0.020988	0.385934	3.08747
mscal(CRS)	float	1000000	1000000	0.169673	0.477388	3.81911
mscal(CRS)	double	1000	1000	0.000993579	0.0815234	1.30437
mscal(CRS)	double	10000	10000	0.00297277	0.272473	4.35957
mscal(CRS)	double	100000	100000	0.0226397	0.357779	5.72446
mscal(CRS)	double	1000000	1000000	0.219473	0.369066	5.90506
