func	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	float	1000	1000	5.47339e-05	2.95977
matvec(CRS)	float	10000	10000	0.00018907	8.56826
matvec(CRS)	float	100000	100000	0.00960102	1.68732
matvec(CRS)	float	1000000	1000000	0.103575	1.56409
matvec(CRS)	double	1000	1000	2.74461e-05	5.90248
matvec(CRS)	double	10000	10000	0.000224219	7.22508
matvec(CRS)	double	100000	100000	0.0148024	1.09442
matvec(CRS)	double	1000000	1000000	0.148006	1.09455
