func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	3.16e-07	6.32911	37.9747
axpy	float	10000	1.02426e-05	1.95263	11.7158
axpy	float	100000	1.0573e-05	18.9161	113.497
axpy	float	1000000	3.3287e-05	60.0835	360.501
axpy	float	10000000	0.00454587	4.3996	26.3976
axpy	float	100000000	0.0312342	6.40324	38.4194
axpy	double	1000	4.691e-07	4.26348	51.1618
axpy	double	10000	8.4932e-06	2.35483	28.2579
axpy	double	100000	1.3055e-05	15.3198	183.838
axpy	double	1000000	5.80101e-05	34.4768	413.721
axpy	double	10000000	0.00610642	3.27524	39.3029
axpy	double	100000000	0.050759	3.94019	47.2823
