func	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	float	1000	1000	0.00396469	0.0204304
m_tanh(CRS)	float	10000	10000	0.000464955	1.7421
m_tanh(CRS)	float	100000	100000	0.00484476	1.67191
m_tanh(CRS)	float	1000000	1000000	0.0480819	1.68463
m_tanh(CRS)	double	1000	1000	9.73714e-05	0.831866
m_tanh(CRS)	double	10000	10000	0.000734092	1.1034
m_tanh(CRS)	double	100000	100000	0.0132409	0.61174
m_tanh(CRS)	double	1000000	1000000	0.139284	0.581545
