func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	vector	float	1000	3.0672e-05	0.0326031	0.260824
sv_sub	vector	float	10000	3.58714e-05	0.278774	2.23019
sv_sub	vector	float	100000	6.32113e-05	1.58199	12.656
sv_sub	vector	float	1000000	0.00023741	4.21211	33.6969
sv_sub	vector	float	10000000	0.00142079	7.03834	56.3067
sv_sub	vector	float	100000000	0.00987489	10.1267	81.0136
sv_sub	vector	double	1000	6.26567e-05	0.01596	0.25536
sv_sub	vector	double	10000	3.80114e-05	0.263079	4.20926
sv_sub	vector	double	100000	7.94768e-05	1.25823	20.1317
sv_sub	vector	double	1000000	0.000296128	3.37692	54.0307
sv_sub	vector	double	10000000	0.00185437	5.39266	86.2825
sv_sub	vector	double	100000000	0.0164461	6.08049	97.2878
