func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000795153	1.25762	15.0914
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00142067	2.81558	33.787
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.00540957	1.66372	19.9646
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.0107317	1.49091	17.8909
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0133241	1.87631	22.5157
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.032734	1.09977	13.1973
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0460518	1.06402	12.7682
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0514909	1.24294	14.9153
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0638558	1.26848	15.2218
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0637826	1.56783	18.8139
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.000237862	4.20412	100.899
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.00410445	0.974553	23.3893
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.0120301	0.748121	17.9549
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0376166	0.425344	10.2082
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0376687	0.663682	15.9284
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.0456434	0.788724	18.9294
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.0684574	0.715774	17.1786
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0928304	0.689429	16.5463
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.131473	0.616097	14.7863
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.152682	0.654956	15.7189
