func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00866196	230.895
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0160718	419.989
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0413282	387.144
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.062468	500.256
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.110893	486.956
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.184612	464.487
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.235734	542.985
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.348946	522.287
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.490887	509.282
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0166628	120.028
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.033394	202.132
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0650171	246.089
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.124391	251.224
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.205999	262.137
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.326061	262.987
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.472404	270.955
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.683248	266.741
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.950293	263.077
