func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.00094436	1.71545	10.2927
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00188719	1.71684	10.301
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00294076	1.65263	9.9158
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00391447	1.6554	9.93237
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.0102374	0.791215	4.74729
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00558292	1.74102	10.4461
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00645494	1.75679	10.5408
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00768282	1.68688	10.1213
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00860688	1.69399	10.164
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00942637	1.71858	10.3115
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00169249	0.957167	11.486
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00372751	0.869212	10.4305
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00556951	0.872608	10.4713
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00730497	0.887068	10.6448
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00954393	0.848707	10.1845
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0108758	0.893725	10.7247
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0147661	0.767974	9.21569
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0162462	0.797726	9.57271
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0190048	0.767173	9.20607
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0149623	1.08272	12.9926
