func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000120464	13.448	53.7921
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000149067	21.7351	86.9406
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000362399	13.4106	53.6426
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00299033	2.16698	8.66793
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00536702	1.50922	6.03687
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00715544	1.35841	5.43363
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.0087117	1.3017	5.20679
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0103928	1.24701	4.98805
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.0120196	1.21301	4.85206
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.0133268	1.2156	4.86239
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.00015533	10.4294	83.4354
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00323566	1.00134	8.01072
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00587572	0.827132	6.61706
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00495256	1.30841	10.4673
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0134252	0.603343	4.82675
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0173405	0.560538	4.4843
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0220715	0.513784	4.11027
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0079512	1.62994	13.0395
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0259803	0.561194	4.48955
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0244867	0.661583	5.29267
