func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	8.0865e-06	0.370989	0.989303
xpay	float	2000	7.2696e-06	0.825355	2.20095
xpay	float	4000	7.195e-06	1.66782	4.44753
xpay	float	8000	7.4663e-06	3.21444	8.57185
xpay	float	16000	7.3911e-06	6.4943	17.3181
xpay	float	32000	8.0328e-06	11.951	31.8693
xpay	float	64000	8.4607e-06	22.6932	60.5151
xpay	float	128000	9.6726e-06	39.6998	105.866
xpay	float	256000	1.12138e-05	68.487	182.632
xpay	float	512000	1.64338e-05	93.4659	249.242
xpay	float	1024000	3.31589e-05	92.6448	247.053
xpay	float	2048000	6.13204e-05	100.195	267.187
xpay	float	4096000	0.000119956	102.437	273.166
xpay	float	8192000	0.00203593	12.0711	32.1896
xpay	float	16384000	0.0138222	3.55603	9.48274
xpay	float	32768000	0.015678	6.27018	16.7205
xpay	float	65536000	0.0163237	12.0443	32.1182
xpay	double	1000	7.4768e-06	0.401241	2.13995
xpay	double	2000	7.7716e-06	0.772042	4.11756
xpay	double	4000	7.4391e-06	1.6131	8.60319
xpay	double	8000	7.3162e-06	3.28039	17.4954
xpay	double	16000	7.8097e-06	6.1462	32.7797
xpay	double	32000	8.4691e-06	11.3353	60.4551
xpay	double	64000	9.5307e-06	20.1454	107.442
xpay	double	128000	1.16814e-05	32.8728	175.321
xpay	double	256000	1.89944e-05	40.433	215.643
xpay	double	512000	3.85042e-05	39.8918	212.756
xpay	double	1024000	7.12042e-05	43.1435	230.099
xpay	double	2048000	0.000159192	38.595	205.84
xpay	double	4096000	0.00521382	2.35681	12.5697
xpay	double	8192000	0.0139702	1.75917	9.38225
xpay	double	16384000	0.00880567	5.58186	29.7699
xpay	double	32768000	0.0308831	3.1831	16.9766
xpay	double	65536000	0.112826	1.74258	9.29378
