func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000251833	0.00397089	0.0317671
scal	float	2000	0.000319542	0.00625895	0.0500716
scal	float	4000	0.000323416	0.012368	0.0989438
scal	float	8000	0.000309663	0.0258345	0.206676
scal	float	16000	0.000321573	0.0497555	0.398044
scal	float	32000	0.000323376	0.0989559	0.791647
scal	float	64000	0.000318245	0.201103	1.60883
scal	float	128000	0.000321932	0.397599	3.1808
scal	float	256000	0.000291142	0.879295	7.03436
scal	float	512000	0.000292858	1.74829	13.9863
scal	float	1024000	0.000380058	2.69432	21.5546
scal	float	2048000	0.000440777	4.64634	37.1707
scal	float	4096000	0.000593186	6.90508	55.2406
scal	float	8192000	0.000930044	8.80819	70.4655
scal	float	16384000	0.00161161	10.1662	81.3298
scal	float	32768000	0.0031781	10.3106	82.4845
scal	float	65536000	0.00562172	11.6576	93.2612
scal	double	1000	0.000979726	0.00102069	0.0163311
scal	double	2000	0.00033007	0.00605931	0.096949
scal	double	4000	0.000315382	0.012683	0.202929
scal	double	8000	0.000333163	0.0240123	0.384196
scal	double	16000	0.000332005	0.0481921	0.771074
scal	double	32000	0.000337452	0.0948282	1.51725
scal	double	64000	0.000326348	0.19611	3.13776
scal	double	128000	0.000302174	0.423596	6.77754
scal	double	256000	0.000324135	0.789795	12.6367
scal	double	512000	0.000383925	1.33359	21.3375
scal	double	1024000	0.00044287	2.31219	36.995
scal	double	2048000	0.000613004	3.34092	53.4548
scal	double	4096000	0.000932468	4.39264	70.2823
scal	double	8192000	0.00161416	5.07508	81.2013
scal	double	16384000	0.00293544	5.58144	89.303
