func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.357e-07	5.9577	11.9154
nrm2	float	2000	9.401e-07	4.25487	8.50973
nrm2	float	4000	8.526e-07	9.38306	18.7661
nrm2	float	8000	1.9871e-06	8.05193	16.1039
nrm2	float	16000	3.7924e-06	8.43793	16.8759
nrm2	float	32000	9.949e-06	6.43281	12.8656
nrm2	float	64000	1.10674e-05	11.5655	23.131
nrm2	float	128000	9.9467e-06	25.7372	51.4744
nrm2	float	256000	1.18234e-05	43.304	86.6079
nrm2	float	512000	1.64372e-05	62.2977	124.595
nrm2	float	1024000	2.55782e-05	80.0682	160.136
nrm2	float	2048000	4.52841e-05	90.4512	180.902
nrm2	float	4096000	8.19986e-05	99.9041	199.808
nrm2	float	8192000	0.000158377	103.449	206.898
nrm2	float	16384000	0.00122593	26.729	53.458
nrm2	float	32768000	0.00244368	26.8185	53.6371
nrm2	float	65536000	0.0268058	4.88969	9.77938
nrm2	double	1000	4.306e-07	4.64468	18.5787
nrm2	double	2000	8.49e-07	4.71143	18.8457
nrm2	double	4000	1.6379e-06	4.8843	19.5372
nrm2	double	8000	3.1832e-06	5.02639	20.1056
nrm2	double	16000	9.0294e-06	3.54398	14.1759
nrm2	double	32000	7.5909e-06	8.43115	33.7246
nrm2	double	64000	0.000124985	1.02412	4.09648
nrm2	double	128000	1.13663e-05	22.5227	90.0909
nrm2	double	256000	1.51783e-05	33.7324	134.929
nrm2	double	512000	2.01949e-05	50.7059	202.823
nrm2	double	1024000	3.33293e-05	61.4474	245.79
nrm2	double	2048000	6.00853e-05	68.1698	272.679
nrm2	double	4096000	0.000125093	65.4874	261.95
nrm2	double	8192000	0.00366154	4.47461	17.8985
nrm2	double	16384000	0.00250855	13.0625	52.25
nrm2	double	32768000	0.00508609	12.8853	51.5414
nrm2	double	65536000	0.0363826	3.6026	14.4104
