func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.705e-07	3.69686	14.7874
asum	float	2000	2.715e-07	7.36648	29.4659
asum	float	4000	4.906e-07	8.15328	32.6131
asum	float	8000	9.605e-07	8.329	33.316
asum	float	16000	2.0964e-06	7.63213	30.5285
asum	float	32000	8.6008e-06	3.72058	14.8823
asum	float	64000	7.5943e-06	8.42737	33.7095
asum	float	128000	8.275e-06	15.4683	61.8731
asum	float	256000	9.6692e-06	26.4758	105.903
asum	float	512000	1.19752e-05	42.755	171.02
asum	float	1024000	1.71503e-05	59.7074	238.83
asum	float	2048000	3.19861e-05	64.0278	256.111
asum	float	4096000	5.63937e-05	72.6322	290.529
asum	float	8192000	0.000111425	73.5201	294.08
asum	float	16384000	0.00124852	13.1228	52.491
asum	float	32768000	0.0132483	2.47337	9.89346
asum	float	65536000	0.00494342	13.2572	53.0288
asum	double	1000	3.299e-07	3.03122	24.2498
asum	double	2000	1.10977e-05	0.180218	1.44174
asum	double	4000	1.0129e-06	3.94906	31.5925
asum	double	8000	2.0908e-06	3.82629	30.6103
asum	double	16000	7.1807e-06	2.2282	17.8256
asum	double	32000	6.5412e-06	4.89207	39.1365
asum	double	64000	9.7461e-06	6.56673	52.5338
asum	double	128000	1.08813e-05	11.7633	94.1064
asum	double	256000	1.28363e-05	19.9434	159.548
asum	double	512000	1.85884e-05	27.5441	220.352
asum	double	1024000	3.31298e-05	30.9087	247.27
asum	double	2048000	5.78787e-05	35.3843	283.075
asum	double	4096000	0.000130599	31.3633	250.906
asum	double	8192000	0.00365612	2.24063	17.925
asum	double	16384000	0.00949354	1.7258	13.8064
asum	double	32768000	0.027909	1.1741	9.39282
asum	double	65536000	0.0103383	6.33914	50.7131
