func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.632e-07	7.59878	30.3951
dot	float	2000	2.866e-07	13.9567	55.8269
dot	float	4000	6.001e-07	13.3311	53.3244
dot	float	8000	1.6176e-06	9.8912	39.5648
dot	float	16000	6.4228e-06	4.98225	19.929
dot	float	32000	6.1892e-06	10.3406	41.3624
dot	float	64000	8.9625e-06	14.2817	57.1269
dot	float	128000	1.04268e-05	24.5521	98.2085
dot	float	256000	1.32378e-05	38.6771	154.708
dot	float	512000	1.56118e-05	65.5914	262.366
dot	float	1024000	2.87063e-05	71.3432	285.373
dot	float	2048000	5.00772e-05	81.7937	327.175
dot	float	4096000	0.000105001	78.018	312.072
dot	float	8192000	0.00334887	4.8924	19.5696
dot	float	16384000	0.00968217	3.38436	13.5375
dot	float	32768000	0.0102165	6.41471	25.6588
dot	float	65536000	0.0186048	7.04506	28.1802
dot	double	1000	5.477e-07	3.65163	29.2131
dot	double	2000	7.092e-07	5.64016	45.1213
dot	double	4000	2.2751e-06	3.51633	28.1306
dot	double	8000	8.2057e-06	1.94986	15.5989
dot	double	16000	7.8057e-06	4.09957	32.7965
dot	double	32000	8.2981e-06	7.71261	61.7009
dot	double	64000	9.3409e-06	13.7032	109.625
dot	double	128000	1.12272e-05	22.8018	182.414
dot	double	256000	1.48137e-05	34.5626	276.501
dot	double	512000	2.77969e-05	36.8386	294.709
dot	double	1024000	4.89483e-05	41.8401	334.721
dot	double	2048000	0.000104925	39.0373	312.298
dot	double	4096000	0.00362054	2.26264	18.1011
dot	double	8192000	0.00944575	1.73454	13.8763
dot	double	16384000	0.0202863	1.61528	12.9222
dot	double	32768000	0.0192805	3.39909	27.1927
dot	double	65536000	0.0370051	3.542	28.336
