func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00183135	0.00109209	0.00436836
sv_add	float	2000	0.00183506	0.00217976	0.00871905
sv_add	float	4000	0.0018513	0.0043213	0.0172852
sv_add	float	8000	0.00189408	0.00844739	0.0337896
sv_add	float	16000	0.00194583	0.0164454	0.0657816
sv_add	float	32000	0.00225683	0.0283583	0.113433
sv_add	float	64000	0.00259205	0.0493817	0.197527
sv_add	float	128000	0.00333708	0.0767137	0.306855
sv_add	float	256000	0.00461885	0.11085	0.4434
sv_add	float	512000	0.00695281	0.147279	0.589115
sv_add	float	1024000	0.0118742	0.172474	0.689898
sv_add	float	2048000	0.0207803	0.19711	0.78844
sv_add	float	4096000	0.0393611	0.208125	0.832498
sv_add	float	8192000	0.0802518	0.204157	0.816629
sv_add	float	16384000	0.154719	0.211791	0.847162
sv_add	float	32768000	0.302966	0.216314	0.865258
