func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000506108	0.00395172	0.0158069
dot	float	2000	0.000507369	0.00788381	0.0315352
dot	float	4000	0.000512999	0.0155946	0.0623783
dot	float	8000	0.000512598	0.0312136	0.124854
dot	float	16000	0.000518129	0.0617607	0.247043
dot	float	32000	0.000507562	0.126093	0.504372
dot	float	64000	0.000514322	0.248871	0.995485
dot	float	128000	0.000737266	0.347229	1.38891
dot	float	256000	0.000757886	0.675563	2.70225
dot	float	512000	0.00077232	1.32588	5.3035
dot	float	1024000	0.00082456	2.48375	9.93499
dot	float	2048000	0.000892746	4.58809	18.3524
dot	float	4096000	0.00105093	7.79503	31.1801
dot	float	8192000	0.00137179	11.9435	47.7742
dot	float	16384000	0.00201031	16.3	65.2
dot	float	32768000	0.00326394	20.0788	80.3153
dot	float	65536000	0.00584219	22.4354	89.7417
dot	double	1000	0.000695409	0.00287601	0.023008
dot	double	2000	0.000697548	0.00573437	0.045875
dot	double	4000	0.000678278	0.0117946	0.0943566
dot	double	8000	0.000459924	0.0347884	0.278307
dot	double	16000	0.000473494	0.0675827	0.540662
dot	double	32000	0.000466191	0.137283	1.09826
dot	double	64000	0.000472956	0.270638	2.16511
dot	double	128000	0.000475016	0.538929	4.31144
dot	double	256000	0.000490123	1.04463	8.35708
dot	double	512000	0.000539552	1.89787	15.183
dot	double	1024000	0.000629307	3.25437	26.035
dot	double	2048000	0.000785982	5.21132	41.6905
dot	double	4096000	0.00111115	7.37256	58.9804
dot	double	8192000	0.00174073	9.41214	75.2971
dot	double	16384000	0.00306568	10.6886	85.5092
dot	double	32768000	0.00555069	11.8068	94.4545
dot	double	65536000	0.0106146	12.3483	98.7866
