func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	0.00184105	0.00108634	0.00651802
vv_div	float	2000	0.00186365	0.00214632	0.0128779
vv_div	float	4000	0.00186463	0.00429041	0.0257424
vv_div	float	8000	0.00191433	0.00835802	0.0501481
vv_div	float	16000	0.00199452	0.0160439	0.0962636
vv_div	float	32000	0.00236231	0.0270922	0.162553
vv_div	float	64000	0.00281039	0.0455452	0.273271
vv_div	float	128000	0.00391888	0.0653248	0.391949
vv_div	float	256000	0.00520134	0.0984362	0.590617
vv_div	float	512000	0.00870736	0.117602	0.70561
vv_div	float	1024000	0.0141298	0.144941	0.869649
vv_div	float	2048000	0.0248885	0.164574	0.987446
vv_div	float	4096000	0.0481992	0.169961	1.01977
vv_div	float	8192000	0.0948619	0.172714	1.03629
vv_div	float	16384000	0.188239	0.174077	1.04446
vv_div	float	32768000	0.382852	0.171179	1.02707
