func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000930829	0.00214862	0.0128917
axpyz	float	2000	0.000938381	0.00426266	0.025576
axpyz	float	4000	0.000947229	0.00844569	0.0506741
axpyz	float	8000	0.000956292	0.0167313	0.100388
axpyz	float	16000	0.000978512	0.0327027	0.196216
axpyz	float	32000	0.00103509	0.0618306	0.370984
axpyz	float	64000	0.00114259	0.112026	0.672156
axpyz	float	128000	0.00136144	0.188036	1.12822
axpyz	float	256000	0.00178569	0.286724	1.72034
axpyz	float	512000	0.00269936	0.379349	2.27609
axpyz	float	1024000	0.00410922	0.498391	2.99035
axpyz	float	2048000	0.0070995	0.576942	3.46165
axpyz	float	4096000	0.011673	0.701791	4.21075
axpyz	float	8192000	0.022244	0.736557	4.41934
axpyz	float	16384000	0.0432619	0.757433	4.5446
axpyz	float	32768000	0.086999	0.753296	4.51978
axpyz	float	65536000	0.179798	0.728995	4.37397
axpyz	double	1000	0.000722116	0.00276964	0.0332357
axpyz	double	2000	0.000728224	0.00549281	0.0659138
axpyz	double	4000	0.000732077	0.0109278	0.131134
axpyz	double	8000	0.000749132	0.021358	0.256296
axpyz	double	16000	0.000779901	0.0410308	0.49237
axpyz	double	32000	0.000830041	0.0771046	0.925256
axpyz	double	64000	0.000948105	0.135006	1.62007
axpyz	double	128000	0.00117236	0.218362	2.62034
axpyz	double	256000	0.00158455	0.323121	3.87745
axpyz	double	512000	0.00244496	0.41882	5.02584
axpyz	double	1024000	0.00419173	0.488581	5.86297
axpyz	double	2048000	0.00758095	0.540302	6.48362
axpyz	double	4096000	0.0143955	0.569065	6.82878
axpyz	double	8192000	0.0284844	0.575193	6.90232
axpyz	double	16384000	0.0560416	0.584708	7.0165
axpyz	double	32768000	0.111846	0.585949	7.03139
