func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00177439	0.000563575	0.0045086
tanh	float	2000	7.3952e-06	0.270446	2.16357
tanh	float	4000	2.58558e-05	0.154704	1.23763
tanh	float	8000	2.60682e-05	0.306887	2.4551
tanh	float	16000	0.00083436	0.0191764	0.153411
tanh	float	32000	0.000869628	0.0367974	0.294379
tanh	float	64000	2.44507e-05	2.61751	20.9401
tanh	float	128000	4.14311e-05	3.08947	24.7157
tanh	float	256000	7.37295e-05	3.47215	27.7772
tanh	float	512000	0.000137514	3.72327	29.7862
tanh	float	1024000	0.000268018	3.82064	30.5651
tanh	float	2048000	0.000539342	3.79722	30.3778
tanh	float	4096000	0.00104466	3.9209	31.3672
tanh	float	8192000	0.00206824	3.96085	31.6868
tanh	float	16384000	0.00490308	3.34158	26.7326
tanh	float	32768000	0.0116088	2.82269	22.5815
tanh	float	65536000	0.0239371	2.73785	21.9028
tanh	double	1000	1.24772e-05	0.0801462	1.28234
tanh	double	2000	1.77482e-05	0.112687	1.803
tanh	double	4000	7.78815e-05	0.0513601	0.821761
tanh	double	8000	2.77073e-05	0.288733	4.61972
tanh	double	16000	0.00039727	0.0402749	0.644399
tanh	double	32000	2.2008e-05	1.45402	23.2643
tanh	double	64000	3.5555e-05	1.80003	28.8005
tanh	double	128000	6.27339e-05	2.04036	32.6458
tanh	double	256000	0.000117278	2.18285	34.9256
tanh	double	512000	0.000226672	2.25877	36.1403
tanh	double	1024000	0.000670492	1.52724	24.4358
tanh	double	2048000	0.00089619	2.28523	36.5637
tanh	double	4096000	0.00178722	2.29183	36.6693
tanh	double	8192000	0.00496303	1.6506	26.4097
tanh	double	16384000	0.0123313	1.32865	21.2585
tanh	double	32768000	0.0230079	1.4242	22.7873
tanh	double	65536000	0.0503812	1.3008	20.8128
