func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.64033e-05	0.121927	0.73156
vv_div	float	2000	1.73593e-05	0.230424	1.38254
vv_div	float	4000	2.01805e-05	0.396422	2.37853
vv_div	float	8000	2.3374e-05	0.684521	4.10713
vv_div	float	16000	3.15926e-05	1.0129	6.07737
vv_div	float	32000	4.90982e-05	1.30351	7.82106
vv_div	float	64000	8.77913e-05	1.458	8.74802
vv_div	float	128000	0.00015227	1.68123	10.0874
vv_div	float	256000	0.000264768	1.93377	11.6026
vv_div	float	512000	0.000511577	2.00165	12.0099
vv_div	float	1024000	0.000857002	2.38973	14.3384
vv_div	float	2048000	0.00171612	2.38677	14.3206
vv_div	float	4096000	0.00707553	1.15779	6.94675
vv_div	float	8192000	0.0169088	0.968961	5.81377
vv_div	float	16384000	0.049379	0.663601	3.98161
vv_div	float	32768000	0.0813918	0.805192	4.83115
vv_div	float	65536000	0.185438	0.706826	4.24095
vv_div	double	1000	1.78687e-05	0.111928	1.34313
vv_div	double	2000	2.03999e-05	0.196079	2.35295
vv_div	double	4000	2.39581e-05	0.333916	4.007
vv_div	double	8000	3.2972e-05	0.48526	5.82312
vv_div	double	16000	4.99978e-05	0.640028	7.68034
vv_div	double	32000	8.21796e-05	0.778782	9.34538
vv_div	double	64000	0.000125314	1.02143	12.2572
vv_div	double	128000	0.000205765	1.24414	14.9296
vv_div	double	256000	0.000428784	1.19408	14.3289
vv_div	double	512000	0.000783824	1.30642	15.677
vv_div	double	1024000	0.00154927	1.32191	15.863
vv_div	double	2048000	0.00789574	0.518761	6.22513
vv_div	double	4096000	0.0197401	0.414994	4.97992
vv_div	double	8192000	0.0498973	0.328354	3.94025
vv_div	double	16384000	0.0764663	0.428529	5.14234
vv_div	double	32768000	0.173554	0.377611	4.53133
vv_div	double	65536000	0.289721	0.452407	5.42888
