func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.4366e-06	0.26894	1.61364
axpyz	float	2000	7.5624e-06	0.528933	3.1736
axpyz	float	4000	7.417e-06	1.0786	6.47162
axpyz	float	8000	7.4706e-06	2.14173	12.8504
axpyz	float	16000	7.0686e-06	4.52706	27.1624
axpyz	float	32000	9.4105e-06	6.80091	40.8055
axpyz	float	64000	8.4991e-06	15.0604	90.3625
axpyz	float	128000	9.1337e-06	28.0281	168.168
axpyz	float	256000	1.20314e-05	42.5553	255.332
axpyz	float	512000	2.1609e-05	47.3877	284.326
axpyz	float	1024000	4.25445e-05	48.1378	288.827
axpyz	float	2048000	7.77476e-05	52.6833	316.1
axpyz	float	4096000	0.00261994	3.12679	18.7608
axpyz	float	8192000	0.00615702	2.66103	15.9662
axpyz	float	16384000	0.00513009	6.38741	38.3245
axpyz	float	32768000	0.0119965	5.46291	32.7775
axpyz	float	65536000	0.0410014	3.19677	19.1806
axpyz	double	1000	7.6539e-06	0.261305	3.13566
axpyz	double	2000	7.7781e-06	0.514264	6.17117
axpyz	double	4000	7.1471e-06	1.11934	13.432
axpyz	double	8000	7.8599e-06	2.03565	24.4278
axpyz	double	16000	8.1197e-06	3.94103	47.2924
axpyz	double	32000	9.005e-06	7.10716	85.286
axpyz	double	64000	9.7861e-06	13.0798	156.957
axpyz	double	128000	1.30632e-05	19.597	235.164
axpyz	double	256000	2.27556e-05	22.5	269.999
axpyz	double	512000	4.34271e-05	23.5797	282.957
axpyz	double	1024000	7.89626e-05	25.9363	311.236
axpyz	double	2048000	0.00209383	1.95622	23.4747
axpyz	double	4096000	0.00755539	1.08426	13.0111
axpyz	double	8192000	0.00835377	1.96127	23.5352
axpyz	double	16384000	0.0249897	1.31126	15.7351
axpyz	double	32768000	0.0673604	0.972916	11.675
axpyz	double	65536000	0.0619319	2.11639	25.3967
