func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.00138037	0.11736	
matvec(CRS)	float	10000	10000	0.000189388	8.55386	
matvec(CRS)	float	100000	100000	0.00967503	1.67441	
matvec(CRS)	float	1000000	1000000	0.106229	1.525	
matvec(CRS)	double	1000	1000	2.73005e-05	5.93396	
matvec(CRS)	double	10000	10000	0.000225667	7.17873	
matvec(CRS)	double	100000	100000	0.0153142	1.05784	
matvec(CRS)	double	1000000	1000000	0.152603	1.06158	
