func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.000521637	0.155281	
m_tanh(CRS)	float	10000	10000	0.0022961	0.352772	
m_tanh(CRS)	float	100000	100000	0.0226527	0.357574	
m_tanh(CRS)	float	1000000	1000000	0.222166	0.364592	
m_tanh(CRS)	double	1000	1000	0.000433611	0.186803	
m_tanh(CRS)	double	10000	10000	0.00355477	0.227863	
m_tanh(CRS)	double	100000	100000	0.0343026	0.236134	
m_tanh(CRS)	double	1000000	1000000	0.34358	0.235753	
