func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	1.64642e-05	0.121476	0.485903	
sv_add	float	10000	2.50289e-05	0.799076	3.19631	
sv_add	float	100000	0.000124602	1.60512	6.42046	
sv_add	float	1000000	0.00128019	1.56226	6.24905	
sv_add	float	10000000	0.0235533	0.849139	3.39655	
sv_add	float	100000000	0.222277	0.899779	3.59912	
sv_add	double	1000	1.68245e-05	0.118874	0.950994	
sv_add	double	10000	3.43798e-05	0.581737	4.6539	
sv_add	double	100000	0.000162729	1.22904	9.83229	
sv_add	double	1000000	0.00156942	1.27436	10.1948	
sv_add	double	10000000	0.049724	0.40222	3.21776	
sv_add	double	100000000	0.441126	0.453385	3.62708	
