func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.75847e-05	0.113735	0.682411	
vv_mul	float	10000	2.54337e-05	0.786358	4.71815	
vv_mul	float	100000	0.000116973	1.70979	10.2588	
vv_mul	float	1000000	0.000917416	2.18003	13.0802	
vv_mul	float	10000000	0.0270169	0.740276	4.44166	
vv_mul	float	100000000	0.228865	0.873878	5.24327	
vv_mul	double	1000	1.77738e-05	0.112525	1.3503	
vv_mul	double	10000	3.41528e-05	0.585604	7.02724	
vv_mul	double	100000	0.000136162	1.46884	17.6261	
vv_mul	double	1000000	0.00162818	1.22837	14.7404	
vv_mul	double	10000000	0.0563489	0.354932	4.25918	
vv_mul	double	100000000	0.424851	0.470754	5.64905	
