func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00023742	0.00421195	0.0336956	
tanh	float	10000	4.11678e-05	0.242908	1.94327	
tanh	float	100000	0.000156355	0.639569	5.11655	
tanh	float	1000000	0.00122696	0.815021	6.52017	
tanh	float	10000000	0.0111571	0.89629	7.17032	
tanh	float	100000000	0.110362	0.906106	7.24885	
tanh	double	1000	1.25469e-05	0.079701	1.27522	
tanh	double	10000	7.74443e-05	0.129125	2.066	
tanh	double	100000	0.000257211	0.388786	6.22058	
tanh	double	1000000	0.00197163	0.507194	8.1151	
tanh	double	10000000	0.0188861	0.529491	8.47185	
tanh	double	100000000	0.187024	0.534692	8.55507	
