func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.0178971	111.75	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0105619	1514.88	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.0280358	1926.11	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.0615528	2079.52	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.122481	2041.13	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.0275303	72.6473	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.208086	76.8913	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.680165	79.3925	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	1.61923	79.0498	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	3.17352	78.7769	
