func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	6.24158e-05	2.5955	
mv_mul(CRS)	float	10000	10000	0.000215131	7.53028	
mv_mul(CRS)	float	100000	100000	0.0132164	1.22575	
mv_mul(CRS)	float	1000000	1000000	0.128803	1.25774	
mv_mul(CRS)	double	1000	1000	2.96528e-05	5.46323	
mv_mul(CRS)	double	10000	10000	0.00025779	6.28418	
mv_mul(CRS)	double	100000	100000	0.0189551	0.85465	
mv_mul(CRS)	double	1000000	1000000	0.155556	1.04143	
