func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	0.000202903	0.00492847	0.0394277	
v_minus	float	10000	1.93872e-05	0.515804	4.12643	
v_minus	float	100000	0.000143657	0.696104	5.56884	
v_minus	float	1000000	0.00115722	0.864142	6.91313	
v_minus	float	10000000	0.0304832	0.32805	2.6244	
v_minus	float	100000000	0.270737	0.369362	2.9549	
v_minus	double	1000	1.19533e-05	0.0836589	1.33854	
v_minus	double	10000	2.98543e-05	0.33496	5.35936	
v_minus	double	100000	0.000200377	0.49906	7.98496	
v_minus	double	1000000	0.00239817	0.416985	6.67176	
v_minus	double	10000000	0.0620435	0.161177	2.57883	
v_minus	double	100000000	0.545371	0.183361	2.93378	
