func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.79159e-05	0.111633	0.446531	
sv_sub	float	10000	2.77683e-05	0.720246	2.88098	
sv_sub	float	100000	0.000115305	1.73454	6.93814	
sv_sub	float	1000000	0.000907055	2.20494	8.81975	
sv_sub	float	10000000	0.0236315	0.84633	3.38532	
sv_sub	float	100000000	0.223564	0.894598	3.57839	
sv_sub	double	1000	1.76566e-05	0.113272	0.906177	
sv_sub	double	10000	3.54235e-05	0.564597	4.51678	
sv_sub	double	100000	0.000137325	1.45639	11.6512	
sv_sub	double	1000000	0.00153161	1.30581	10.4465	
sv_sub	double	10000000	0.0434811	0.45997	3.67976	
sv_sub	double	100000000	0.43958	0.45498	3.63984	
