func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.00277403	0.0291993	
m_tanh(CRS)	float	10000	10000	0.000440961	1.8369	
m_tanh(CRS)	float	100000	100000	0.00487957	1.65998	
m_tanh(CRS)	float	1000000	1000000	0.0602076	1.34534	
m_tanh(CRS)	double	1000	1000	9.28821e-05	0.872073	
m_tanh(CRS)	double	10000	10000	0.000738026	1.09752	
m_tanh(CRS)	double	100000	100000	0.0122797	0.659624	
m_tanh(CRS)	double	1000000	1000000	0.104249	0.776984	
