func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.00025624	0.00390258	0.0312207	
scal	float	10000	0.000274741	0.036398	0.291184	
scal	float	100000	0.000323768	0.308863	2.47091	
scal	float	1000000	0.000367512	2.721	21.768	
scal	float	10000000	0.00107416	9.30957	74.4765	
scal	float	100000000	0.00841768	11.8798	95.0381	
scal	double	1000	0.000274547	0.00364237	0.0582779	
scal	double	10000	0.000271207	0.0368723	0.589956	
scal	double	100000	0.000308194	0.324471	5.19154	
scal	double	1000000	0.00041331	2.41949	38.7119	
scal	double	10000000	0.00193366	5.17153	82.7445	
scal	double	100000000	0.0165048	6.05885	96.9417	
