func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000343869	2.35555	18.8444
mscal(CRS)	CRS	float	20000	20000	0.000572449	2.82994	22.6396
mscal(CRS)	CRS	float	30000	30000	0.000777515	3.12534	25.0027
mscal(CRS)	CRS	float	40000	40000	0.000952956	3.39995	27.1996
mscal(CRS)	CRS	float	50000	50000	0.00110045	3.68031	29.4425
mscal(CRS)	CRS	float	60000	60000	0.00128897	3.77045	30.1636
mscal(CRS)	CRS	float	70000	70000	0.00136916	4.14122	33.1298
mscal(CRS)	CRS	float	80000	80000	0.00145607	4.45033	35.6027
mscal(CRS)	CRS	float	90000	90000	0.00154469	4.71941	37.7553
mscal(CRS)	CRS	float	100000	100000	0.0017338	4.67183	37.3747
mscal(CRS)	CRS	double	10000	10000	0.000439635	1.84244	29.479
mscal(CRS)	CRS	double	20000	20000	0.000705386	2.29661	36.7458
mscal(CRS)	CRS	double	30000	30000	0.000974489	2.49361	39.8978
mscal(CRS)	CRS	double	40000	40000	0.00122813	2.63815	42.2104
mscal(CRS)	CRS	double	50000	50000	0.00150049	2.69911	43.1858
mscal(CRS)	CRS	double	60000	60000	0.00178189	2.72745	43.6392
mscal(CRS)	CRS	double	70000	70000	0.00205587	2.75796	44.1273
mscal(CRS)	CRS	double	80000	80000	0.00232239	2.79023	44.6437
mscal(CRS)	CRS	double	90000	90000	0.00263621	2.76533	44.2453
mscal(CRS)	CRS	double	100000	100000	0.00285021	2.8419	45.4703
