func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.00139497	0.716864
m_atanh(Dense)	Dense	float	2000	2000	0.00209906	1.90562
m_atanh(Dense)	Dense	float	3000	3000	0.00443139	2.03097
m_atanh(Dense)	Dense	float	4000	4000	0.00851776	1.87843
m_atanh(Dense)	Dense	float	5000	5000	0.0128244	1.94941
m_atanh(Dense)	Dense	float	6000	6000	0.0164831	2.18406
m_atanh(Dense)	Dense	float	7000	7000	0.0238621	2.05346
m_atanh(Dense)	Dense	float	8000	8000	0.0301594	2.12206
m_atanh(Dense)	Dense	float	9000	9000	0.0346142	2.34008
m_atanh(Dense)	Dense	float	10000	10000	0.0393765	2.53958
m_atanh(Dense)	Dense	double	1000	1000	0.000668413	1.49608
m_atanh(Dense)	Dense	double	2000	2000	0.00400879	0.997807
m_atanh(Dense)	Dense	double	3000	3000	0.00828035	1.08691
m_atanh(Dense)	Dense	double	4000	4000	0.0138399	1.15608
m_atanh(Dense)	Dense	double	5000	5000	0.0235092	1.06341
m_atanh(Dense)	Dense	double	6000	6000	0.0330179	1.09032
m_atanh(Dense)	Dense	double	7000	7000	0.04161	1.1776
m_atanh(Dense)	Dense	double	8000	8000	0.0393189	1.62771
m_atanh(Dense)	Dense	double	9000	9000	0.063169	1.28227
m_atanh(Dense)	Dense	double	10000	10000	0.0673521	1.48473
