func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000794936	1.25796	15.0956
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00236292	1.69282	20.3138
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00489751	1.83767	22.052
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00968658	1.65177	19.8212
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0140753	1.77617	21.314
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0278177	1.29414	15.5297
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0278387	1.76014	21.1217
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0476991	1.34174	16.1009
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0497352	1.62862	19.5435
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0569919	1.75464	21.0556
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000175137	5.70982	137.036
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00619944	0.645219	15.4853
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.011695	0.769559	18.4694
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0370901	0.431382	10.3532
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0431455	0.579434	13.9064
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0552128	0.652023	15.6485
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0583953	0.839108	20.1386
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.115927	0.552071	13.2497
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.103825	0.780162	18.7239
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.143562	0.696562	16.7175
