func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	1.83633e-07	5.44563	43.5651
scal	vector	float	10000	1.59577e-06	6.26658	50.1326
scal	vector	float	100000	5.72463e-06	17.4684	139.747
scal	vector	float	1000000	3.64398e-05	27.4425	219.54
scal	vector	float	10000000	0.00298433	3.35084	26.8067
scal	vector	float	100000000	0.0300499	3.3278	26.6224
scal	vector	double	1000	2.403e-07	4.16146	66.5834
scal	vector	double	10000	7.76797e-06	1.28734	20.5974
scal	vector	double	100000	8.76877e-06	11.4041	182.466
scal	vector	double	1000000	6.80276e-05	14.6999	235.199
scal	vector	double	10000000	0.00554177	1.80448	28.8717
scal	vector	double	100000000	0.0647291	1.5449	24.7184
