func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	9.6351e-06	0.207574	1.24545
axpyz	vector	float	10000	9.30047e-06	2.15043	12.9026
axpyz	vector	float	100000	1.09165e-05	18.3209	109.925
axpyz	vector	float	1000000	4.31078e-05	46.3954	278.372
axpyz	vector	float	10000000	0.0116163	1.72171	10.3303
axpyz	vector	float	100000000	0.117159	1.70708	10.2425
axpyz	vector	double	1000	1.0096e-05	0.198098	2.37717
axpyz	vector	double	10000	9.94187e-06	2.01169	24.1403
axpyz	vector	double	100000	1.3053e-05	15.3222	183.866
axpyz	vector	double	1000000	7.79151e-05	25.669	308.027
axpyz	vector	double	10000000	0.0140529	1.42319	17.0783
axpyz	vector	double	100000000	0.142117	1.4073	16.8875
