func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00844309	236.88
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0163801	412.085
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0593406	269.63
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.089639	348.621
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.127203	424.518
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.173079	495.438
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.245794	520.761
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.346231	526.382
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.493165	506.929
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0151838	131.719
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0320677	210.492
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0812577	196.904
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.121847	256.468
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.207441	260.316
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.34899	245.709
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.4832	264.901
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.714664	255.015
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.944251	264.76
