func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.00275757	0.362639	4.35166
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00862431	0.463805	5.56566
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.0189238	0.475592	5.70711
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.023462	0.681953	8.18344
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0412959	0.605387	7.26465
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0591418	0.608707	7.30448
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0719346	0.681174	8.17409
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0987075	0.648381	7.78057
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.124308	0.651609	7.8193
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.152844	0.654263	7.85116
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.0016179	0.618083	14.834
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.010332	0.387148	9.29155
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.0236979	0.379781	9.11473
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.040144	0.398565	9.56556
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0523965	0.477131	11.4511
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0841141	0.42799	10.2718
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.108149	0.453079	10.8739
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.116739	0.548232	13.1576
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.151506	0.534633	12.8312
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.203963	0.490285	11.7668
