func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00181473
transpose(Dense)	Dense	float	2000	2000	0.00831154
transpose(Dense)	Dense	float	3000	3000	0.0340397
transpose(Dense)	Dense	float	4000	4000	0.0657526
transpose(Dense)	Dense	float	5000	5000	0.111082
transpose(Dense)	Dense	float	6000	6000	0.178426
transpose(Dense)	Dense	float	7000	7000	0.257043
transpose(Dense)	Dense	float	8000	8000	0.339537
transpose(Dense)	Dense	float	9000	9000	0.455411
transpose(Dense)	Dense	float	10000	10000	0.584878
transpose(Dense)	Dense	double	1000	1000	0.00320836
transpose(Dense)	Dense	double	2000	2000	0.0144761
transpose(Dense)	Dense	double	3000	3000	0.046199
transpose(Dense)	Dense	double	4000	4000	0.095107
transpose(Dense)	Dense	double	5000	5000	0.168635
transpose(Dense)	Dense	double	6000	6000	0.264807
transpose(Dense)	Dense	double	7000	7000	0.392077
transpose(Dense)	Dense	double	8000	8000	0.637751
transpose(Dense)	Dense	double	9000	9000	0.697015
transpose(Dense)	Dense	double	10000	10000	0.85563
