func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000151306	6.60913
m_sign(Dense)	Dense	float	2000	2000	0.000434853	9.19851
m_sign(Dense)	Dense	float	3000	3000	0.000906641	9.92675
m_sign(Dense)	Dense	float	4000	4000	0.0015635	10.2334
m_sign(Dense)	Dense	float	5000	5000	0.00241129	10.3679
m_sign(Dense)	Dense	float	6000	6000	0.00348344	10.3346
m_sign(Dense)	Dense	float	7000	7000	0.00476863	10.2755
m_sign(Dense)	Dense	float	8000	8000	0.00623781	10.26
m_sign(Dense)	Dense	float	9000	9000	0.00784621	10.3235
m_sign(Dense)	Dense	float	10000	10000	0.00963125	10.3829
m_sign(Dense)	Dense	double	1000	1000	0.00022583	4.42811
m_sign(Dense)	Dense	double	2000	2000	0.000753432	5.30904
m_sign(Dense)	Dense	double	3000	3000	0.00152414	5.90496
m_sign(Dense)	Dense	double	4000	4000	0.00265983	6.01542
m_sign(Dense)	Dense	double	5000	5000	0.00419685	5.95684
m_sign(Dense)	Dense	double	6000	6000	0.00605913	5.94145
m_sign(Dense)	Dense	double	7000	7000	0.0081904	5.98262
m_sign(Dense)	Dense	double	8000	8000	0.0106227	6.02483
m_sign(Dense)	Dense	double	9000	9000	0.0133629	6.06155
m_sign(Dense)	Dense	double	10000	10000	0.0164443	6.08113
