func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.0030805	0.324623
m_atan(Dense)	Dense	float	2000	2000	0.00830788	0.481471
m_atan(Dense)	Dense	float	3000	3000	0.0188281	0.478008
m_atan(Dense)	Dense	float	4000	4000	0.0322332	0.496382
m_atan(Dense)	Dense	float	5000	5000	0.0490911	0.509258
m_atan(Dense)	Dense	float	6000	6000	0.0669825	0.537454
m_atan(Dense)	Dense	float	7000	7000	0.0876908	0.558782
m_atan(Dense)	Dense	float	8000	8000	0.116678	0.548518
m_atan(Dense)	Dense	float	9000	9000	0.146494	0.552924
m_atan(Dense)	Dense	float	10000	10000	0.177058	0.564787
m_atan(Dense)	Dense	double	1000	1000	0.00228294	0.438032
m_atan(Dense)	Dense	double	2000	2000	0.0102184	0.39145
m_atan(Dense)	Dense	double	3000	3000	0.0199174	0.451867
m_atan(Dense)	Dense	double	4000	4000	0.0364687	0.438732
m_atan(Dense)	Dense	double	5000	5000	0.0557209	0.448665
m_atan(Dense)	Dense	double	6000	6000	0.0823327	0.43725
m_atan(Dense)	Dense	double	7000	7000	0.108786	0.450425
m_atan(Dense)	Dense	double	8000	8000	0.142917	0.447812
m_atan(Dense)	Dense	double	9000	9000	0.184792	0.438331
m_atan(Dense)	Dense	double	10000	10000	0.238413	0.41944
