func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(CRS,CRS)	CRS	float	10000	10000	0.000143637	11.2784	45.1136
sm_add(CRS,CRS)	CRS	float	20000	20000	0.000196818	16.4619	65.8475
sm_add(CRS,CRS)	CRS	float	30000	30000	0.000772347	6.29251	25.17
sm_add(CRS,CRS)	CRS	float	40000	40000	0.00249232	2.59999	10.3999
sm_add(CRS,CRS)	CRS	float	50000	50000	0.00412208	1.96503	7.86011
sm_add(CRS,CRS)	CRS	float	60000	60000	0.00559414	1.73753	6.95013
sm_add(CRS,CRS)	CRS	float	70000	70000	0.0071717	1.58121	6.32486
sm_add(CRS,CRS)	CRS	float	80000	80000	0.00845259	1.53326	6.13303
sm_add(CRS,CRS)	CRS	float	90000	90000	0.00980296	1.48731	5.94922
sm_add(CRS,CRS)	CRS	float	100000	100000	0.011053	1.46567	5.86268
sm_add(CRS,CRS)	CRS	double	10000	10000	0.000203641	7.95518	63.6414
sm_add(CRS,CRS)	CRS	double	20000	20000	0.00197086	1.64396	13.1516
sm_add(CRS,CRS)	CRS	double	30000	30000	0.00540871	0.89855	7.1884
sm_add(CRS,CRS)	CRS	double	40000	40000	0.00846097	0.76587	6.12696
sm_add(CRS,CRS)	CRS	double	50000	50000	0.0114849	0.705273	5.64218
sm_add(CRS,CRS)	CRS	double	60000	60000	0.0137354	0.707663	5.6613
sm_add(CRS,CRS)	CRS	double	70000	70000	0.0166084	0.682787	5.46229
sm_add(CRS,CRS)	CRS	double	80000	80000	0.0192579	0.67297	5.38376
sm_add(CRS,CRS)	CRS	double	90000	90000	0.0129498	1.12588	9.00706
sm_add(CRS,CRS)	CRS	double	100000	100000	0.0242724	0.667423	5.33939
