func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000780518	1.2812
m_atanh(Dense)	Dense	float	2000	2000	0.00151201	2.64548
m_atanh(Dense)	Dense	float	3000	3000	0.00374337	2.40425
m_atanh(Dense)	Dense	float	4000	4000	0.0061831	2.5877
m_atanh(Dense)	Dense	float	5000	5000	0.0096094	2.60162
m_atanh(Dense)	Dense	float	6000	6000	0.0139282	2.58469
m_atanh(Dense)	Dense	float	7000	7000	0.0188901	2.59396
m_atanh(Dense)	Dense	float	8000	8000	0.0247395	2.58696
m_atanh(Dense)	Dense	float	9000	9000	0.0311673	2.59888
m_atanh(Dense)	Dense	float	10000	10000	0.0385842	2.59173
m_atanh(Dense)	Dense	double	1000	1000	0.00071523	1.39815
m_atanh(Dense)	Dense	double	2000	2000	0.00302604	1.32186
m_atanh(Dense)	Dense	double	3000	3000	0.00673263	1.33677
m_atanh(Dense)	Dense	double	4000	4000	0.0119326	1.34087
m_atanh(Dense)	Dense	double	5000	5000	0.0186353	1.34154
m_atanh(Dense)	Dense	double	6000	6000	0.0267401	1.34629
m_atanh(Dense)	Dense	double	7000	7000	0.0360509	1.35919
m_atanh(Dense)	Dense	double	8000	8000	0.0468033	1.36742
m_atanh(Dense)	Dense	double	9000	9000	0.0586427	1.38125
m_atanh(Dense)	Dense	double	10000	10000	0.0717282	1.39415
