func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(Dense)	Dense	float	1000	1000	0.000616968	1.62083
m_asinh(Dense)	Dense	float	2000	2000	0.0013507	2.96143
m_asinh(Dense)	Dense	float	3000	3000	0.00359986	2.5001
m_asinh(Dense)	Dense	float	4000	4000	0.00607543	2.63356
m_asinh(Dense)	Dense	float	5000	5000	0.00953582	2.62169
m_asinh(Dense)	Dense	float	6000	6000	0.0139206	2.5861
m_asinh(Dense)	Dense	float	7000	7000	0.0186481	2.62761
m_asinh(Dense)	Dense	float	8000	8000	0.0243513	2.6282
m_asinh(Dense)	Dense	float	9000	9000	0.0305805	2.64875
m_asinh(Dense)	Dense	float	10000	10000	0.0374183	2.67249
m_asinh(Dense)	Dense	double	1000	1000	0.000727472	1.37462
m_asinh(Dense)	Dense	double	2000	2000	0.0030534	1.31002
m_asinh(Dense)	Dense	double	3000	3000	0.00671664	1.33996
m_asinh(Dense)	Dense	double	4000	4000	0.0118733	1.34756
m_asinh(Dense)	Dense	double	5000	5000	0.0185862	1.34509
m_asinh(Dense)	Dense	double	6000	6000	0.0266335	1.35168
m_asinh(Dense)	Dense	double	7000	7000	0.0358792	1.36569
m_asinh(Dense)	Dense	double	8000	8000	0.0466667	1.37143
m_asinh(Dense)	Dense	double	9000	9000	0.0583456	1.38828
m_asinh(Dense)	Dense	double	10000	10000	0.071414	1.40029
