func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00195399	0.414537
m_asinh(CRS)	CRS	float	20000	20000	0.00163034	0.993657
m_asinh(CRS)	CRS	float	30000	30000	0.00252661	0.961765
m_asinh(CRS)	CRS	float	40000	40000	0.00337939	0.958752
m_asinh(CRS)	CRS	float	50000	50000	0.00442225	0.915823
m_asinh(CRS)	CRS	float	60000	60000	0.00551367	0.881446
m_asinh(CRS)	CRS	float	70000	70000	0.00617996	0.917481
m_asinh(CRS)	CRS	float	80000	80000	0.00769434	0.842178
m_asinh(CRS)	CRS	float	90000	90000	0.00867926	0.839933
m_asinh(CRS)	CRS	float	100000	100000	0.0103325	0.783938
m_asinh(CRS)	CRS	double	10000	10000	0.00191038	0.424
m_asinh(CRS)	CRS	double	20000	20000	0.00349101	0.464049
m_asinh(CRS)	CRS	double	30000	30000	0.005524	0.439898
m_asinh(CRS)	CRS	double	40000	40000	0.00700823	0.462314
m_asinh(CRS)	CRS	double	50000	50000	0.00970344	0.417378
m_asinh(CRS)	CRS	double	60000	60000	0.01053	0.461537
m_asinh(CRS)	CRS	double	70000	70000	0.0123319	0.459783
m_asinh(CRS)	CRS	double	80000	80000	0.0169842	0.381532
m_asinh(CRS)	CRS	double	90000	90000	0.0138629	0.525864
m_asinh(CRS)	CRS	double	100000	100000	0.0127581	0.63489
