func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00814436	245.569
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.003778	1786.66
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00849593	1883.25
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0155543	2009.09
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0261903	2061.83
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0417249	2055.13
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0615538	2079.48
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0894455	2037.55
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.123473	2024.73
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0280513	71.298
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0889475	75.8875
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.210341	76.0668
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.409143	76.3792
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.687366	78.5607
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.10011	77.9471
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.63594	78.2423
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.33466	78.0627
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.20973	77.8882
