func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000240948	3.36173
m_sinh(CRS)	CRS	float	20000	20000	0.000434373	3.72951
m_sinh(CRS)	CRS	float	30000	30000	0.000622754	3.90202
m_sinh(CRS)	CRS	float	40000	40000	0.00081383	3.98118
m_sinh(CRS)	CRS	float	50000	50000	0.00100036	4.04856
m_sinh(CRS)	CRS	float	60000	60000	0.0011901	4.0837
m_sinh(CRS)	CRS	float	70000	70000	0.0013775	4.11614
m_sinh(CRS)	CRS	float	80000	80000	0.00156753	4.13388
m_sinh(CRS)	CRS	float	90000	90000	0.00175471	4.15454
m_sinh(CRS)	CRS	float	100000	100000	0.00194205	4.17085
m_sinh(CRS)	CRS	double	10000	10000	0.00162878	0.497304
m_sinh(CRS)	CRS	double	20000	20000	0.00320223	0.505897
m_sinh(CRS)	CRS	double	30000	30000	0.00477958	0.508413
m_sinh(CRS)	CRS	double	40000	40000	0.00638908	0.507115
m_sinh(CRS)	CRS	double	50000	50000	0.00801103	0.505553
m_sinh(CRS)	CRS	double	60000	60000	0.00960779	0.50584
m_sinh(CRS)	CRS	double	70000	70000	0.0111937	0.506533
m_sinh(CRS)	CRS	double	80000	80000	0.0127734	0.507303
m_sinh(CRS)	CRS	double	90000	90000	0.0143688	0.507348
m_sinh(CRS)	CRS	double	100000	100000	0.0159424	0.50808
