func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.00186085	0.537389
m_atanh(Dense)	Dense	float	2000	2000	0.00214527	1.86457
m_atanh(Dense)	Dense	float	3000	3000	0.00439899	2.04592
m_atanh(Dense)	Dense	float	4000	4000	0.00801846	1.9954
m_atanh(Dense)	Dense	float	5000	5000	0.0106107	2.35612
m_atanh(Dense)	Dense	float	6000	6000	0.0136633	2.6348
m_atanh(Dense)	Dense	float	7000	7000	0.0205659	2.38258
m_atanh(Dense)	Dense	float	8000	8000	0.0299941	2.13375
m_atanh(Dense)	Dense	float	9000	9000	0.0412854	1.96195
m_atanh(Dense)	Dense	float	10000	10000	0.0401867	2.48839
m_atanh(Dense)	Dense	double	1000	1000	0.0011299	0.885032
m_atanh(Dense)	Dense	double	2000	2000	0.00374327	1.06858
m_atanh(Dense)	Dense	double	3000	3000	0.0082598	1.08962
m_atanh(Dense)	Dense	double	4000	4000	0.0134495	1.18964
m_atanh(Dense)	Dense	double	5000	5000	0.0205061	1.21915
m_atanh(Dense)	Dense	double	6000	6000	0.0313885	1.14692
m_atanh(Dense)	Dense	double	7000	7000	0.0424206	1.1551
m_atanh(Dense)	Dense	double	8000	8000	0.0469767	1.36238
m_atanh(Dense)	Dense	double	9000	9000	0.0678943	1.19303
m_atanh(Dense)	Dense	double	10000	10000	0.0783127	1.27693
