func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.00160644	0.622493
m_sinh(Dense)	Dense	float	2000	2000	0.00162509	2.4614
m_sinh(Dense)	Dense	float	3000	3000	0.00474504	1.89672
m_sinh(Dense)	Dense	float	4000	4000	0.0105559	1.51574
m_sinh(Dense)	Dense	float	5000	5000	0.0170797	1.46372
m_sinh(Dense)	Dense	float	6000	6000	0.0180617	1.99316
m_sinh(Dense)	Dense	float	7000	7000	0.0219368	2.23369
m_sinh(Dense)	Dense	float	8000	8000	0.0231486	2.76475
m_sinh(Dense)	Dense	float	9000	9000	0.0309176	2.61987
m_sinh(Dense)	Dense	float	10000	10000	0.0328923	3.04022
m_sinh(Dense)	Dense	double	1000	1000	0.000864748	1.15641
m_sinh(Dense)	Dense	double	2000	2000	0.00299612	1.33506
m_sinh(Dense)	Dense	double	3000	3000	0.00700354	1.28506
m_sinh(Dense)	Dense	double	4000	4000	0.013297	1.20328
m_sinh(Dense)	Dense	double	5000	5000	0.0194188	1.28741
m_sinh(Dense)	Dense	double	6000	6000	0.0262955	1.36905
m_sinh(Dense)	Dense	double	7000	7000	0.0443572	1.10467
m_sinh(Dense)	Dense	double	8000	8000	0.0541527	1.18184
m_sinh(Dense)	Dense	double	9000	9000	0.0580416	1.39555
m_sinh(Dense)	Dense	double	10000	10000	0.0790141	1.2656
