func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.000518657	1.56172
m_sin(CRS)	CRS	float	20000	20000	0.00101077	1.60274
m_sin(CRS)	CRS	float	30000	30000	0.00189819	1.28017
m_sin(CRS)	CRS	float	40000	40000	0.00260256	1.24493
m_sin(CRS)	CRS	float	50000	50000	0.00329918	1.22758
m_sin(CRS)	CRS	float	60000	60000	0.00394942	1.23056
m_sin(CRS)	CRS	float	70000	70000	0.00451545	1.25569
m_sin(CRS)	CRS	float	80000	80000	0.00504293	1.28497
m_sin(CRS)	CRS	float	90000	90000	0.00564021	1.2925
m_sin(CRS)	CRS	float	100000	100000	0.00623764	1.29857
m_sin(CRS)	CRS	double	10000	10000	0.00113992	0.710579
m_sin(CRS)	CRS	double	20000	20000	0.0024772	0.653965
m_sin(CRS)	CRS	double	30000	30000	0.0035662	0.681398
m_sin(CRS)	CRS	double	40000	40000	0.00469959	0.689421
m_sin(CRS)	CRS	double	50000	50000	0.00585777	0.69139
m_sin(CRS)	CRS	double	60000	60000	0.0069473	0.699552
m_sin(CRS)	CRS	double	70000	70000	0.00806069	0.703413
m_sin(CRS)	CRS	double	80000	80000	0.00906533	0.714812
m_sin(CRS)	CRS	double	90000	90000	0.0102938	0.708191
m_sin(CRS)	CRS	double	100000	100000	0.0113817	0.711669
