func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.00111222	0.8991
m_ceil(Dense)	Dense	float	2000	2000	0.000215799	18.5357
m_ceil(Dense)	Dense	float	3000	3000	0.00314262	2.86385
m_ceil(Dense)	Dense	float	4000	4000	0.009251	1.72954
m_ceil(Dense)	Dense	float	5000	5000	0.0156356	1.59891
m_ceil(Dense)	Dense	float	6000	6000	0.0107751	3.34102
m_ceil(Dense)	Dense	float	7000	7000	0.0192589	2.54428
m_ceil(Dense)	Dense	float	8000	8000	0.0279385	2.29074
m_ceil(Dense)	Dense	float	9000	9000	0.0343517	2.35796
m_ceil(Dense)	Dense	float	10000	10000	0.0428128	2.33575
m_ceil(Dense)	Dense	double	1000	1000	0.000142772	7.0042
m_ceil(Dense)	Dense	double	2000	2000	0.00055025	7.26942
m_ceil(Dense)	Dense	double	3000	3000	0.00661306	1.36094
m_ceil(Dense)	Dense	double	4000	4000	0.0152807	1.04707
m_ceil(Dense)	Dense	double	5000	5000	0.0219156	1.14074
m_ceil(Dense)	Dense	double	6000	6000	0.0437202	0.823419
m_ceil(Dense)	Dense	double	7000	7000	0.0358018	1.36865
m_ceil(Dense)	Dense	double	8000	8000	0.0390398	1.63935
m_ceil(Dense)	Dense	double	9000	9000	0.0582303	1.39103
m_ceil(Dense)	Dense	double	10000	10000	0.0825558	1.2113
