func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000233153	4.28902	51.4683
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00217131	1.8422	22.1064
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.0048081	1.87184	22.4621
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.00851868	1.87822	22.5387
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0132852	1.8818	22.5816
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.0189919	1.89555	22.7466
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0255486	1.91791	23.0149
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0335122	1.90975	22.917
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0419818	1.92941	23.1529
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0523255	1.91111	22.9334
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.00106862	0.935785	22.4588
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.00430514	0.929123	22.2989
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.00959899	0.937598	22.5024
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0169053	0.94645	22.7148
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0262621	0.951942	22.8466
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.0376768	0.955496	22.9319
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.0507984	0.964598	23.1503
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0668887	0.956814	22.9635
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.0840903	0.963251	23.118
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.104531	0.956654	22.9597
