func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	0.000129111	7.74526	61.9621
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000310147	12.8971	103.177
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00648119	1.38863	11.1091
sm_add(Dense,Dense)	Dense	float	4000	4000	0.0139987	1.14297	9.14373
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0116538	2.14523	17.1618
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0351875	1.02309	8.18473
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0477034	1.02718	8.21744
sm_add(Dense,Dense)	Dense	float	8000	8000	0.053145	1.20425	9.63403
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0486815	1.66388	13.311
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0980532	1.01985	8.15883
sm_add(Dense,Dense)	Dense	double	1000	1000	7.72817e-05	12.9397	207.035
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00489602	0.81699	13.0718
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00737621	1.22014	19.5222
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0131489	1.21683	19.4693
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0463904	0.538904	8.62247
sm_add(Dense,Dense)	Dense	double	6000	6000	0.0555513	0.648049	10.3688
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0675392	0.725504	11.6081
sm_add(Dense,Dense)	Dense	double	8000	8000	0.104508	0.612394	9.7983
sm_add(Dense,Dense)	Dense	double	9000	9000	0.128262	0.631519	10.1043
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0886083	1.12856	18.057
