func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000182319	5.48488	65.8186
matsub(Dense,Dense,Dense)	Dense	float	2000	2000	0.000543414	7.36087	88.3305
matsub(Dense,Dense,Dense)	Dense	float	3000	3000	0.0011495	7.82951	93.9542
matsub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199525	8.01906	96.2287
matsub(Dense,Dense,Dense)	Dense	float	5000	5000	0.00325407	7.6827	92.1924
matsub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00458668	7.84882	94.1858
matsub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0061587	7.95623	95.4747
matsub(Dense,Dense,Dense)	Dense	float	8000	8000	0.00796355	8.03662	96.4394
matsub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100164	8.08676	97.0411
matsub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0122959	8.1328	97.5936
matsub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000300253	3.33053	79.9326
matsub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102553	3.90044	93.6106
matsub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00226919	3.96617	95.1882
matsub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00409098	3.91104	93.8651
matsub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624743	4.00165	96.0395
matsub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889635	4.0466	97.1185
matsub(Dense,Dense,Dense)	Dense	double	7000	7000	0.012019	4.07688	97.8452
matsub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156241	4.09624	98.3097
matsub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197053	4.11058	98.6539
matsub(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242692	4.12045	98.8908
