func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.000443472	2.25493	27.0592
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00179371	2.23002	26.7603
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.00814671	1.10474	13.2569
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.0163256	0.980054	11.7606
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0143886	1.73748	20.8498
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0388225	0.927297	11.1276
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0395726	1.23823	14.8588
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0480888	1.33087	15.9704
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0861626	0.940083	11.281
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0634222	1.57673	18.9208
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.000680062	1.47045	35.2909
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00697633	0.573367	13.7608
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.0175501	0.512817	12.3076
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.02404	0.665558	15.9734
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0517289	0.483289	11.5989
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0673766	0.53431	12.8234
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0965777	0.507364	12.1767
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0787759	0.812431	19.4983
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.089013	0.90998	21.8395
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.176139	0.567734	13.6256
