func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	0.000467235	0.00214025	0.008561
sum	vector	float	10000	1.71783e-05	0.582129	2.32851
sum	vector	float	100000	2.12387e-05	4.70839	18.8336
sum	vector	float	1000000	6.25942e-05	15.9759	63.9037
sum	vector	float	10000000	0.00124892	8.00689	32.0276
sum	vector	float	100000000	0.0380103	2.63087	10.5235
sum	vector	double	1000	1.77478e-05	0.0563451	0.450761
sum	vector	double	10000	1.73774e-05	0.575461	4.60369
sum	vector	double	100000	2.08471e-05	4.79684	38.3747
sum	vector	double	1000000	5.69813e-05	17.5496	140.397
sum	vector	double	10000000	0.00821015	1.218	9.74403
sum	vector	double	100000000	0.0819472	1.2203	9.76238
