func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0106147	188.417
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0243398	277.324
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0509852	313.816
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0925899	337.51
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.148649	363.273
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.227191	377.435
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.331017	386.687
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.479045	380.444
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.648108	385.738
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0126533	158.062
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0323877	208.412
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0774661	206.542
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.150279	207.947
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.259384	208.186
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.405553	211.44
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.598453	213.885
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.817939	222.816
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.13393	220.472
