func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000167814	5.95897
m_sin(Dense)	Dense	float	2000	2000	0.000494615	8.0871
m_sin(Dense)	Dense	float	3000	3000	0.00103663	8.68202
m_sin(Dense)	Dense	float	4000	4000	0.00179558	8.91077
m_sin(Dense)	Dense	float	5000	5000	0.00277068	9.02306
m_sin(Dense)	Dense	float	6000	6000	0.00398802	9.02703
m_sin(Dense)	Dense	float	7000	7000	0.00547837	8.94427
m_sin(Dense)	Dense	float	8000	8000	0.00744299	8.5987
m_sin(Dense)	Dense	float	9000	9000	0.00942297	8.59601
m_sin(Dense)	Dense	float	10000	10000	0.0115514	8.65696
m_sin(Dense)	Dense	double	1000	1000	0.00053148	1.88154
m_sin(Dense)	Dense	double	2000	2000	0.00179618	2.22694
m_sin(Dense)	Dense	double	3000	3000	0.00396316	2.27092
m_sin(Dense)	Dense	double	4000	4000	0.00708003	2.25988
m_sin(Dense)	Dense	double	5000	5000	0.0110393	2.26464
m_sin(Dense)	Dense	double	6000	6000	0.0158337	2.27364
m_sin(Dense)	Dense	double	7000	7000	0.0214611	2.2832
m_sin(Dense)	Dense	double	8000	8000	0.0278781	2.29571
m_sin(Dense)	Dense	double	9000	9000	0.0351826	2.30227
m_sin(Dense)	Dense	double	10000	10000	0.0434283	2.30265
