func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000182486	4.43869
m_sign(CRS)	CRS	float	20000	20000	0.000530025	3.05646
m_sign(CRS)	CRS	float	30000	30000	0.00172553	1.40827
m_sign(CRS)	CRS	float	40000	40000	0.00236199	1.37173
m_sign(CRS)	CRS	float	50000	50000	0.00297817	1.35989
m_sign(CRS)	CRS	float	60000	60000	0.00359108	1.35335
m_sign(CRS)	CRS	float	70000	70000	0.00418487	1.35488
m_sign(CRS)	CRS	float	80000	80000	0.00476679	1.35941
m_sign(CRS)	CRS	float	90000	90000	0.00531795	1.37083
m_sign(CRS)	CRS	float	100000	100000	0.00591899	1.36848
m_sign(CRS)	CRS	double	10000	10000	0.000501512	1.61512
m_sign(CRS)	CRS	double	20000	20000	0.00237643	0.681693
m_sign(CRS)	CRS	double	30000	30000	0.00360117	0.67478
m_sign(CRS)	CRS	double	40000	40000	0.00475569	0.681289
m_sign(CRS)	CRS	double	50000	50000	0.00592813	0.683183
m_sign(CRS)	CRS	double	60000	60000	0.00717088	0.677741
m_sign(CRS)	CRS	double	70000	70000	0.00833144	0.680555
m_sign(CRS)	CRS	double	80000	80000	0.00950295	0.681893
m_sign(CRS)	CRS	double	90000	90000	0.0105902	0.688374
m_sign(CRS)	CRS	double	100000	100000	0.0116602	0.694671
